# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# Q_100000 [297,297] Werte
# q_100000 [297,297] Werte
# q_t_100000 [297,297] Werte
# q_t2_100000 [297,297] Werte
#
#
#y	y	y	y	y	
0,30000	0,10371	-0,01886	0,19616	-0,18182	
0,40000	0,13087	-0,00770	0,20896	-0,05882	
0,50000	0,15333	0,00333	0,21779	0,02174	
0,60000	0,16547	-0,00745	0,22426	-0,04505	
0,70000	0,19732	0,00953	0,22921	0,04828	
0,80000	0,20032	0,00126	0,23311	0,00629	
0,90000	0,18385	-0,00236	0,23628	-0,01282	
1,00000	0,21111	-0,00000	0,23890	-0,00000	
1,10000	0,20239	-0,00632	0,23654	-0,03125	
1,20000	0,18191	0,00302	0,23424	0,01657	
1,30000	0,18956	-0,01251	0,23200	-0,06599	
1,40000	0,20431	0,01572	0,22982	0,07692	
1,50000	0,18976	-0,01158	0,22769	-0,06103	
1,60000	0,19881	0,00775	0,22562	0,03896	
1,70000	0,18250	0,03083	0,22359	0,16895	
1,80000	0,19160	-0,00728	0,22161	-0,03797	
1,90000	0,20349	0,01100	0,21968	0,05405	
2,00000	0,20800	-0,00153	0,21779	-0,00735	
2,10000	0,18932	-0,00745	0,21594	-0,03937	
2,20000	0,19931	0,00727	0,21414	0,03650	
2,30000	0,18335	0,00284	0,21238	0,01550	
2,40000	0,21129	0,00000	0,21065	0,00000	
2,50000	0,20957	0,00748	0,20896	0,03571	
2,60000	0,19400	-0,00733	0,20731	-0,03780	
2,70000	0,18435	0,00784	0,20569	0,04255	
2,80000	0,18539	0,00321	0,20410	0,01730	
2,90000	0,17827	-0,00063	0,20255	-0,00353	
3,00000	0,19127	0,00433	0,20102	0,02265	
3,10000	0,17892	0,01339	0,19953	0,07483	
3,20000	0,17122	0,00060	0,19807	0,00350	
3,30000	0,17972	0,01120	0,19663	0,06230	
3,40000	0,18336	0,00928	0,19522	0,05063	
3,50000	0,17436	0,01029	0,19384	0,05902	
3,60000	0,16227	0,00901	0,19249	0,05556	
